persona,user_id,age,is_urban,is_weekend_rider,is_rain_rider,is_airport_trip,is_rush_hour,payment_type,passenger_count,monthly_rides_history,recency_days,preferred_hour,Y0,Y1,ite_realized,cate_true,treatment_rand,Y_rand,treatment_obs,propensity_true,Y_obs,avg_fare_per_trip,gross_revenue_30d,discount_cost_30d,net_contribution,y_obs,fare_rand
Suburban Cash,18255,44,0,0,0,0,1,2,1,2,15,18,0,5,5,0.7245,0,0,0,0.042998,0,39.28,0.0,0.0,0.0,0,0.0
Urban Regulars,18256,22,1,0,0,0,1,2,1,3,8,17,14,19,5,0.5417,0,14,1,0.591203,19,45.95,643.3,0.0,450.31,14,643.3
Urban Regulars,18257,34,1,0,0,0,0,2,1,0,6,10,6,6,0,2.1255,1,6,0,0.469523,6,9.45,56.7,8.5,31.19,6,56.7
Urban Regulars,18258,31,1,0,0,0,0,2,2,3,4,22,15,4,-11,1.4208,1,4,1,0.838325,4,9.66,38.64,5.8,21.25,4,38.64
Urban Regulars,18259,28,1,0,0,0,1,2,2,0,1,8,6,5,-1,0.2747,1,5,1,0.303821,5,26.94,134.7,15.0,79.29,5,134.7
Suburban Card,18260,37,0,1,0,0,0,1,1,1,10,13,0,8,8,2.1007,0,0,0,0.23848,0,20.36,0.0,0.0,0.0,0,0.0
Suburban Cash,18261,31,0,1,0,0,0,2,2,3,7,14,3,0,-3,0.8067,1,0,0,0.542534,3,18.93,0.0,0.0,0.0,0,0.0
Suburban Card,18262,29,0,0,0,0,0,1,2,0,16,15,0,0,0,1.5718,1,0,0,0.132988,0,14.09,0.0,0.0,0.0,0,0.0
Suburban Cash,18263,27,0,1,0,0,0,2,2,0,12,10,9,6,-3,1.6882,1,6,0,0.195532,9,22.9,137.4,18.0,78.18,6,137.4
Urban Regulars,18264,31,1,0,0,0,1,2,1,2,1,17,16,0,-16,0.151,0,16,1,0.526116,0,31.37,501.92,0.0,351.34,16,501.92
Urban Regulars,18265,28,1,0,0,0,0,1,1,0,7,22,2,16,14,2.5791,1,16,1,0.541584,16,12.81,204.96,30.74,112.73,16,204.96
Suburban Card,18266,47,0,0,0,0,0,1,3,0,6,0,0,11,11,1.9168,0,0,0,0.104051,0,28.32,0.0,0.0,0.0,0,0.0
Urban Regulars,18267,30,1,0,0,0,0,2,1,6,2,0,6,23,17,0.3354,0,6,0,0.92031,6,30.32,181.92,0.0,127.34,6,181.92
Urban Regulars,18268,28,1,0,0,0,0,2,1,2,4,20,6,8,2,1.3293,1,8,1,0.823305,8,11.37,90.96,13.64,50.03,8,90.96
Rain Riders,18269,24,1,0,1,0,0,2,1,2,4,15,0,9,9,1.6235,1,9,1,0.642776,9,30.18,271.62,27.0,163.13,9,271.62
Suburban Cash,18270,30,0,0,0,0,1,2,1,0,13,8,2,4,2,0.5924,0,2,0,0.039739,2,30.45,60.9,0.0,42.63,2,60.9
Rain Riders,18271,24,1,0,1,0,0,2,1,5,4,20,11,3,-8,1.3112,1,3,1,0.78485,3,22.81,68.43,9.0,38.9,3,68.43
Suburban Card,18272,35,0,0,0,0,0,1,1,1,11,6,0,4,4,1.8019,1,4,0,0.245866,0,21.4,85.6,12.0,47.92,4,85.6
Urban Regulars,18273,26,1,1,0,0,1,2,1,6,5,7,8,19,11,0.1582,1,19,1,0.719713,19,23.41,444.79,57.0,254.35,19,444.79
Urban Regulars,18274,25,1,0,0,0,0,2,1,3,0,20,8,0,-8,0.9125,0,8,0,0.913306,8,21.93,175.44,0.0,122.81,8,175.44
Rain Riders,18275,37,1,0,1,0,1,1,1,9,1,7,14,21,7,0.1568,1,21,0,0.440116,14,10.92,229.32,34.4,126.12,21,229.32
Urban Regulars,18276,32,1,1,0,0,0,2,1,3,5,21,7,4,-3,1.2142,1,4,1,0.817525,4,12.08,48.32,7.25,26.57,4,48.32
Urban Regulars,18277,27,1,1,0,0,1,2,1,6,3,9,12,17,5,0.1053,0,12,1,0.740572,17,26.3,315.6,0.0,220.92,12,315.6
Suburban Cash,18278,33,0,0,0,0,1,2,1,0,14,19,0,2,2,0.7362,0,0,0,0.030611,0,20.73,0.0,0.0,0.0,0,0.0
Urban Regulars,18279,30,1,0,0,0,1,2,1,0,5,9,2,7,5,0.4832,0,2,0,0.215936,2,23.37,46.74,0.0,32.72,2,46.74
Urban Regulars,18280,26,1,1,0,0,1,2,1,5,6,18,0,9,9,0.1473,0,0,1,0.668598,9,30.01,0.0,0.0,0.0,0,0.0
Urban Regulars,18281,23,1,0,0,0,0,2,1,8,5,0,7,17,10,0.3593,1,17,1,0.947134,17,13.05,221.85,33.28,122.01,17,221.85
Rain Riders,18282,24,1,0,1,0,1,2,1,4,4,9,12,4,-8,0.4071,0,12,0,0.403299,12,9.57,114.84,0.0,80.39,12,114.84
Suburban Card,18283,33,0,0,0,0,0,1,2,0,15,10,4,14,10,1.5686,0,4,0,0.115137,4,17.93,71.72,0.0,50.2,4,71.72
Urban Regulars,18284,27,1,1,0,0,1,2,2,7,7,7,22,28,6,0.2371,1,28,1,0.700361,28,36.79,1030.12,84.0,637.08,28,1030.12
Suburban Cash,18285,24,0,0,0,0,1,2,1,0,14,17,0,6,6,0.538,1,6,1,0.052347,6,81.07,486.42,18.0,322.49,6,486.42
Urban Regulars,18286,30,1,0,0,0,0,2,1,7,9,16,10,8,-2,0.3281,0,10,0,0.880227,10,12.6,126.0,0.0,88.2,10,126.0
Rain Riders,18287,22,1,0,1,0,1,2,3,6,2,9,10,24,14,0.0971,1,24,1,0.560608,24,19.33,463.92,69.59,255.15,24,463.92
Suburban Cash,18288,27,0,0,0,0,1,2,1,4,8,19,0,7,7,0.222,1,7,0,0.281421,0,10.38,72.66,10.9,39.96,7,72.66
Urban Regulars,18289,31,1,0,0,0,1,2,1,4,1,9,12,5,-7,0.1106,1,5,0,0.651443,12,45.38,226.9,15.0,143.83,5,226.9
Suburban Cash,18290,31,0,0,0,0,0,2,3,0,19,15,2,0,-2,1.0901,0,2,0,0.095253,2,62.71,125.42,0.0,87.79,2,125.42
Urban Regulars,18291,33,1,1,0,0,0,2,1,8,4,22,5,19,14,0.5454,1,19,1,0.912804,19,14.55,276.45,41.47,152.04,19,276.45
Rain Riders,18292,32,1,0,1,1,0,2,2,0,3,11,9,3,-6,0.9885,0,9,0,0.279743,9,66.84,601.56,0.0,421.09,9,601.56
Suburban Cash,18293,25,0,0,0,0,0,2,2,6,15,10,5,12,7,0.5138,1,12,1,0.608681,12,58.64,703.68,36.0,456.58,12,703.68
Urban Regulars,18294,25,1,0,0,0,0,2,3,1,8,10,0,8,8,1.0928,1,8,1,0.726278,8,14.43,115.44,17.32,63.49,8,115.44
Suburban Cash,18295,29,0,0,0,0,0,2,2,4,11,21,0,6,6,0.5618,1,6,0,0.546429,0,19.1,114.6,17.19,63.03,6,114.6
Suburban Cash,18296,29,0,0,0,0,0,2,1,1,13,20,0,1,1,0.7517,0,0,0,0.28577,0,13.09,0.0,0.0,0.0,0,0.0
Urban Regulars,18297,24,1,0,0,0,0,2,2,4,4,6,7,8,1,0.453,1,8,1,0.909559,8,7.22,57.76,8.66,31.77,8,57.76
Rain Riders,18298,23,1,0,1,0,1,2,1,5,4,7,1,32,31,0.2613,0,1,1,0.464134,32,24.93,24.93,0.0,17.45,1,24.93
Suburban Cash,18299,41,0,0,0,0,1,2,1,2,8,8,3,6,3,0.4213,0,3,1,0.088821,6,35.83,107.49,0.0,75.24,3,107.49
Rain Riders,18300,23,1,1,1,0,1,2,1,0,4,17,9,7,-2,0.6529,0,9,0,0.122329,9,26.17,235.53,0.0,164.87,9,235.53
Suburban Cash,18301,31,0,0,0,0,1,2,1,2,9,18,0,5,5,0.3037,1,5,0,0.142974,0,47.28,236.4,15.0,150.48,5,236.4
Urban Regulars,18302,23,1,0,0,0,0,2,1,0,5,15,7,14,7,2.0112,1,14,1,0.655978,14,36.26,507.64,42.0,313.35,14,507.64
Urban Regulars,18303,27,1,0,0,0,0,2,3,5,2,21,3,14,11,1.0345,1,14,1,0.922427,14,14.47,202.58,30.39,111.42,14,202.58
Urban Regulars,18304,26,1,1,0,0,0,2,2,4,5,14,9,13,4,0.9628,1,13,1,0.890901,13,10.24,133.12,19.97,73.21,13,133.12
Suburban Cash,18305,29,0,0,0,0,1,2,1,1,6,17,0,7,7,0.3001,1,7,1,0.13849,7,61.53,430.71,21.0,280.5,7,430.71
Suburban Card,18306,41,0,0,0,0,0,1,1,3,12,12,0,6,6,1.1075,1,6,1,0.295072,6,29.15,174.9,18.0,104.43,6,174.9
Suburban Card,18307,31,0,0,0,1,0,1,1,1,11,20,4,0,-4,0.8696,0,4,1,0.294787,0,54.97,219.88,0.0,153.92,4,219.88
Urban Regulars,18308,26,1,1,0,0,0,2,3,4,2,20,4,19,15,0.9107,0,4,1,0.913096,19,23.51,94.04,0.0,65.83,4,94.04
Rain Riders,18309,22,1,1,1,0,1,2,1,7,9,9,6,24,18,0.3943,1,24,1,0.448099,24,15.43,370.32,55.55,203.67,24,370.32
Rain Riders,18310,37,1,1,1,0,0,2,1,2,8,12,0,2,2,1.2559,1,2,0,0.364387,0,9.28,18.56,2.78,10.21,2,18.56
Urban Regulars,18311,27,1,0,0,0,0,1,2,6,2,0,30,9,-21,0.5845,1,9,1,0.932953,9,11.48,103.32,15.5,56.82,9,103.32
Urban Regulars,18312,30,1,0,0,0,0,2,1,9,4,23,11,25,14,0.7962,0,11,0,0.933528,11,9.68,106.48,0.0,74.54,11,106.48
Airport Business,18313,24,1,0,0,1,0,2,1,6,3,21,12,14,2,0.4423,0,12,1,0.93908,14,45.74,548.88,0.0,384.22,12,548.88
Urban Regulars,18314,26,1,0,0,0,0,2,1,10,7,23,3,11,8,0.7807,0,3,1,0.939109,11,19.79,59.37,0.0,41.56,3,59.37
Rain Riders,18315,33,1,1,1,0,0,2,1,1,1,16,12,15,3,0.8643,1,15,1,0.466771,15,16.64,249.6,37.44,137.28,15,249.6
Suburban Cash,18316,29,0,1,0,0,1,2,1,5,13,17,17,1,-16,0.7465,0,17,0,0.214857,17,31.34,532.78,0.0,372.95,17,532.78
Rain Riders,18317,29,1,0,1,0,0,2,1,1,0,2,7,5,-2,0.6154,0,7,1,0.549695,5,19.02,133.14,0.0,93.2,7,133.14
Suburban Cash,18318,31,0,0,0,0,0,2,1,3,10,10,4,7,3,0.9364,0,4,1,0.479634,7,8.03,32.12,0.0,22.48,4,32.12
Urban Regulars,18319,32,1,0,0,0,0,2,4,6,2,14,9,13,4,0.806,0,9,1,0.910707,13,20.34,183.06,0.0,128.14,9,183.06
Urban Regulars,18320,28,1,1,0,0,0,2,3,4,3,15,5,4,-1,1.2976,0,5,1,0.895083,4,18.91,94.55,0.0,66.18,5,94.55
Suburban Cash,18321,28,0,1,0,0,0,2,3,0,11,16,0,2,2,1.4584,1,2,0,0.198998,0,34.24,68.48,6.0,41.94,2,68.48
Rain Riders,18322,22,1,0,1,0,1,2,1,9,3,7,14,14,0,0.2103,0,14,1,0.627912,14,15.84,221.76,0.0,155.23,14,221.76
Suburban Card,18323,45,0,0,0,0,0,1,1,0,20,12,0,5,5,1.2827,0,0,0,0.038978,0,17.56,0.0,0.0,0.0,0,0.0
Urban Regulars,18324,29,1,0,0,0,0,2,1,2,4,20,8,9,1,1.2664,0,8,1,0.814084,9,25.01,200.08,0.0,140.06,8,200.08
Urban Regulars,18325,28,1,0,0,0,0,2,1,13,5,12,35,16,-19,0.6615,0,35,1,0.953713,16,11.87,415.45,0.0,290.82,35,415.45
Suburban Cash,18326,30,0,1,0,0,0,2,1,0,10,12,0,7,7,1.2964,0,0,0,0.19266,0,36.69,0.0,0.0,0.0,0,0.0
Urban Regulars,18327,22,1,1,0,0,0,1,2,7,9,16,9,18,9,0.6531,1,18,1,0.923554,18,7.06,127.08,19.06,69.9,18,127.08
Rain Riders,18328,28,1,0,1,0,0,2,1,2,7,10,11,4,-7,1.3142,0,11,0,0.521698,11,12.87,141.57,0.0,99.1,11,141.57
Urban Regulars,18329,28,1,0,0,0,0,2,1,15,1,20,18,18,0,0.6448,0,18,1,0.970623,18,7.47,134.46,0.0,94.12,18,134.46
Urban Regulars,18330,29,1,0,0,0,0,2,1,3,5,20,0,13,13,1.2857,0,0,1,0.843706,13,44.62,0.0,0.0,0.0,0,0.0
Urban Regulars,18331,33,1,0,0,0,0,2,1,5,3,6,12,19,7,0.3526,0,12,1,0.882775,19,17.3,207.6,0.0,145.32,12,207.6
Suburban Cash,18332,34,0,0,0,0,0,2,1,0,15,13,3,0,-3,1.259,0,3,0,0.108957,3,10.83,32.49,0.0,22.74,3,32.49
Urban Regulars,18333,22,1,0,0,0,1,1,1,2,3,19,23,3,-20,0.5212,1,3,1,0.621453,3,55.2,165.6,9.0,106.92,3,165.6
Suburban Cash,18334,37,0,0,0,0,1,2,1,1,9,18,0,2,2,0.4142,0,0,0,0.070633,0,15.22,0.0,0.0,0.0,0,0.0
Airport Business,18335,35,1,0,0,1,0,2,1,0,5,3,5,5,0,0.3774,0,5,1,0.474977,5,76.76,383.8,0.0,268.66,5,383.8
Urban Regulars,18336,26,1,1,0,0,0,2,1,5,4,11,17,14,-3,0.9545,1,14,1,0.914502,14,19.71,275.94,41.39,151.77,14,275.94
Urban Regulars,18337,26,1,0,0,0,1,2,2,3,4,19,2,9,7,0.4871,1,9,1,0.61218,9,15.33,137.97,20.7,75.88,9,137.97
Suburban Cash,18338,31,0,1,1,0,0,2,1,1,12,11,5,4,-1,1.4105,1,4,0,0.103747,5,7.41,29.64,4.45,16.3,4,29.64
Suburban Card,18339,33,0,1,0,0,1,1,1,3,15,9,5,8,3,1.0337,0,5,0,0.106608,5,17.32,86.6,0.0,60.62,5,86.6
Rain Riders,18340,28,1,0,1,0,1,2,1,4,6,17,17,11,-6,0.3005,0,17,0,0.308252,17,18.94,321.98,0.0,225.39,17,321.98
Urban Regulars,18341,29,1,0,0,0,0,2,1,5,4,20,6,12,6,1.1089,0,6,1,0.898757,12,6.35,38.1,0.0,26.67,6,38.1
Suburban Cash,18342,29,0,0,0,0,1,2,1,5,11,7,18,6,-12,0.3188,0,18,0,0.244557,18,16.3,293.4,0.0,205.38,18,293.4
Urban Regulars,18343,25,1,1,0,0,1,2,1,3,6,18,12,0,-12,0.5979,1,0,0,0.586758,12,13.07,0.0,0.0,0.0,0,0.0
Urban Regulars,18344,20,1,0,0,0,1,2,1,3,5,18,8,7,-1,0.1736,0,8,0,0.678146,8,18.46,147.68,0.0,103.38,8,147.68
Suburban Cash,18345,24,0,0,0,0,0,2,1,0,10,16,0,7,7,1.2731,1,7,0,0.257306,0,35.14,245.98,21.0,151.19,7,245.98
Urban Regulars,18346,25,1,0,0,0,0,2,1,9,7,15,20,9,-11,0.627,0,20,1,0.937074,9,18.0,360.0,0.0,252.0,20,360.0
Suburban Cash,18347,35,0,0,0,0,1,2,4,0,9,18,5,2,-3,0.7877,0,5,0,0.04072,5,109.45,547.25,0.0,383.08,5,547.25
Suburban Card,18348,30,0,0,0,0,0,1,2,0,12,14,2,3,1,1.8153,0,2,0,0.167862,2,19.55,39.1,0.0,27.37,2,39.1
Urban Regulars,18349,30,1,0,0,0,0,2,2,3,8,11,10,15,5,1.1523,1,15,1,0.797683,15,19.68,295.2,44.28,162.36,15,295.2
Urban Regulars,18350,24,1,1,0,0,0,2,1,7,6,23,0,0,0,0.9438,1,0,1,0.932102,0,13.18,0.0,0.0,0.0,0,0.0
Urban Regulars,18351,24,1,0,0,0,0,2,1,1,6,10,3,2,-1,1.5127,0,3,0,0.769589,3,38.15,114.45,0.0,80.11,3,114.45
Suburban Cash,18352,40,0,0,0,0,1,2,1,0,12,18,2,5,3,0.6212,0,2,0,0.02361,2,11.48,22.96,0.0,16.07,2,22.96
Urban Regulars,18353,28,1,1,0,0,1,2,3,6,6,19,22,4,-18,0.1409,0,22,1,0.675848,4,12.19,268.18,0.0,187.73,22,268.18
Urban Regulars,18354,31,1,1,0,0,0,2,1,10,1,10,3,13,10,0.6173,0,3,1,0.949275,13,24.28,72.84,0.0,50.99,3,72.84
Urban Regulars,18355,28,1,0,0,0,0,2,1,0,2,3,0,8,8,1.275,0,0,1,0.642633,8,7.98,0.0,0.0,0.0,0,0.0
Urban Regulars,18356,27,1,0,0,0,1,2,1,5,3,18,11,21,10,0.116,0,11,1,0.709256,21,45.57,501.27,0.0,350.89,11,501.27
Urban Regulars,18357,28,1,1,0,0,0,2,3,5,1,10,9,14,5,0.8094,1,14,1,0.923979,14,36.31,508.34,42.0,313.84,14,508.34
Urban Regulars,18358,23,1,0,0,0,1,2,1,0,2,8,2,8,6,0.8455,0,2,0,0.353767,2,25.85,51.7,0.0,36.19,2,51.7
Urban Regulars,18359,21,1,1,0,0,0,2,2,0,1,2,0,12,12,1.0231,0,0,1,0.751338,12,20.15,0.0,0.0,0.0,0,0.0
Urban Regulars,18360,23,1,1,0,0,0,2,2,0,3,1,3,6,3,1.1724,0,3,1,0.692846,6,24.67,74.01,0.0,51.81,3,74.01
Suburban Cash,18361,24,0,0,1,0,0,2,1,4,18,10,0,3,3,0.7621,1,3,0,0.215648,0,26.24,78.72,9.0,46.1,3,78.72
Suburban Card,18362,34,0,0,0,0,0,1,2,5,9,10,5,5,0,0.8862,1,5,0,0.557128,5,16.42,82.1,12.32,45.15,5,82.1
Urban Regulars,18363,32,1,1,0,0,1,1,2,8,4,19,27,20,-7,0.5526,0,27,1,0.713102,20,27.6,745.2,0.0,521.64,27,745.2
Urban Regulars,18364,23,1,0,0,0,0,2,3,1,7,16,6,14,8,0.6734,0,6,0,0.765685,6,22.26,133.56,0.0,93.49,6,133.56
Urban Regulars,18365,28,1,0,0,0,1,2,1,8,9,8,10,26,16,0.263,1,26,1,0.676763,26,29.29,761.54,78.0,455.08,26,761.54
Urban Regulars,18366,34,1,0,0,0,0,2,1,0,6,20,0,13,13,2.1137,0,0,0,0.469523,0,13.29,0.0,0.0,0.0,0,0.0
Suburban Cash,18367,38,0,1,0,0,0,2,1,9,12,21,11,6,-5,0.6534,0,11,0,0.562117,11,16.98,186.78,0.0,130.75,11,186.78
Rain Riders,18368,28,1,0,1,0,1,2,2,7,5,19,14,5,-9,0.2065,0,14,0,0.439035,14,29.43,412.02,0.0,288.41,14,412.02
Urban Regulars,18369,27,1,0,0,0,0,2,1,8,2,10,12,17,5,0.7064,0,12,1,0.94731,17,25.33,303.96,0.0,212.77,12,303.96
Rain Riders,18370,28,1,0,1,0,1,2,1,0,8,19,19,20,1,0.6086,1,20,0,0.068033,19,40.11,802.2,60.0,501.54,20,802.2
Suburban Card,18371,33,0,0,0,0,1,1,1,0,9,9,0,5,5,1.0816,1,5,0,0.045861,0,21.2,106.0,15.0,59.2,5,106.0
Rain Riders,18372,26,1,0,1,0,0,2,3,2,2,11,10,13,3,1.9242,0,10,1,0.652763,13,8.53,85.3,0.0,59.71,10,85.3
Suburban Card,18373,27,0,0,0,0,1,1,1,0,8,19,1,4,3,1.152,0,1,1,0.070543,4,152.53,152.53,0.0,106.77,1,152.53
Rain Riders,18374,24,1,0,1,0,0,2,1,8,6,15,19,5,-14,0.5842,0,19,1,0.823396,5,21.5,408.5,0.0,285.95,19,408.5
Urban Regulars,18375,28,1,0,0,0,1,2,1,2,4,9,6,11,5,0.3441,0,6,1,0.509724,11,12.42,74.52,0.0,52.16,6,74.52
Urban Regulars,18376,31,1,0,0,0,0,2,1,9,2,15,4,7,3,0.8006,0,4,1,0.939805,7,17.92,71.68,0.0,50.18,4,71.68
Suburban Cash,18377,26,0,1,0,0,0,2,2,1,5,22,1,12,11,1.4168,1,12,0,0.485636,1,11.04,132.48,19.87,72.87,12,132.48
Airport Business,18378,38,1,1,0,1,0,2,1,0,5,12,9,0,-9,0.8385,0,9,1,0.428843,0,76.47,688.23,0.0,481.76,9,688.23
Suburban Cash,18379,24,0,0,0,0,0,2,2,3,8,11,8,2,-6,0.7841,0,8,1,0.627489,2,28.59,228.72,0.0,160.1,8,228.72
Suburban Cash,18380,27,0,0,0,0,1,2,1,3,13,9,5,8,3,0.3899,0,5,0,0.170084,5,82.78,413.9,0.0,289.73,5,413.9
Urban Regulars,18381,28,1,0,0,0,1,2,1,2,3,19,6,9,3,0.3546,0,6,0,0.530691,6,34.73,208.38,0.0,145.87,6,208.38
Urban Regulars,18382,30,1,0,0,0,1,2,2,13,3,17,14,16,2,0.1007,1,16,1,0.827679,16,37.47,599.52,48.0,371.66,16,599.52
Urban Regulars,18383,24,1,0,0,0,0,2,1,3,4,16,9,7,-2,0.6349,1,7,1,0.889018,7,11.54,80.78,12.12,44.43,7,80.78
Suburban Cash,18384,32,0,1,0,0,1,2,1,3,11,9,7,0,-7,0.9113,0,7,0,0.150887,7,13.66,95.62,0.0,66.93,7,95.62
Suburban Cash,18385,31,0,0,0,0,1,2,1,1,9,18,5,0,-5,0.3877,0,5,0,0.099373,5,44.82,224.1,0.0,156.87,5,224.1
Rain Riders,18386,25,1,0,1,1,0,2,2,4,3,14,2,0,-2,0.3922,1,0,1,0.755866,0,38.27,0.0,0.0,0.0,0,0.0
Suburban Cash,18387,27,0,0,0,0,1,2,3,0,8,17,2,0,-2,0.6172,1,0,0,0.070543,2,37.78,0.0,0.0,0.0,0,0.0
Urban Regulars,18388,28,1,0,0,0,1,2,3,11,4,18,11,14,3,0.0958,1,14,1,0.810359,14,54.96,769.44,42.0,496.61,14,769.44
Suburban Cash,18389,34,0,0,0,1,0,2,1,0,17,21,0,0,0,0.5118,0,0,0,0.093682,0,53.22,0.0,0.0,0.0,0,0.0
Suburban Cash,18390,32,0,0,0,0,1,2,2,3,11,18,3,4,1,0.6224,1,4,0,0.150887,3,34.04,136.16,12.0,83.31,4,136.16
Urban Regulars,18391,30,1,1,0,0,1,2,3,5,3,19,15,19,4,0.2276,0,15,1,0.669378,19,35.31,529.65,0.0,370.75,15,529.65
Urban Regulars,18392,28,1,0,0,0,0,2,2,6,3,13,13,27,14,0.9954,1,27,0,0.923212,13,18.97,512.19,76.83,281.7,27,512.19
Rain Riders,18393,24,1,0,1,0,0,2,3,5,3,10,23,1,-22,0.9359,1,1,1,0.798698,1,22.16,22.16,3.0,12.51,1,22.16
Suburban Cash,18394,44,0,1,0,0,0,2,1,0,16,16,0,0,0,1.2465,0,0,0,0.056958,0,30.45,0.0,0.0,0.0,0,0.0
Urban Regulars,18395,29,1,1,0,0,0,2,1,12,4,6,15,24,9,0.5862,0,15,1,0.951285,24,10.36,155.4,0.0,108.78,15,155.4
Suburban Cash,18396,30,0,0,0,0,0,2,1,0,14,22,3,2,-1,0.8684,0,3,0,0.14568,3,13.86,41.58,0.0,29.11,3,41.58
Urban Regulars,18397,25,1,1,0,0,0,2,2,4,6,12,20,2,-18,1.1741,0,20,1,0.888756,2,13.23,264.6,0.0,185.22,20,264.6
Urban Regulars,18398,25,1,0,0,0,0,2,2,2,3,6,13,11,-2,0.8369,1,11,0,0.85928,13,21.24,233.64,33.0,130.55,11,233.64
Suburban Cash,18399,26,0,1,0,0,1,2,1,3,9,8,4,17,13,0.8409,1,17,0,0.233827,4,18.54,315.18,47.28,173.35,17,315.18
Urban Regulars,18400,24,1,0,0,0,0,2,1,7,3,15,12,8,-4,0.7025,0,12,1,0.946419,8,12.66,151.92,0.0,106.34,12,151.92
Suburban Card,18401,33,0,0,0,0,0,1,1,5,15,6,1,14,13,0.9654,0,1,0,0.447083,1,22.27,22.27,0.0,15.59,1,22.27
Urban Regulars,18402,29,1,0,0,0,0,2,1,4,4,21,10,5,-5,0.8906,1,5,1,0.880545,5,9.52,47.6,7.14,26.18,5,47.6
Rain Riders,18403,33,1,1,1,0,1,2,1,0,4,8,2,10,8,0.3323,0,2,0,0.069662,2,18.26,36.52,0.0,25.56,2,36.52
Urban Regulars,18404,26,1,0,0,0,1,2,1,3,4,18,9,0,-9,0.1607,0,9,0,0.61218,9,50.16,451.44,0.0,316.01,9,451.44
Airport Business,18405,28,1,0,0,1,0,2,1,9,4,12,11,9,-2,0.2945,1,9,1,0.940836,9,71.17,640.53,27.0,421.37,9,640.53
Suburban Cash,18406,34,0,0,0,0,1,2,1,6,18,8,0,12,12,0.6722,1,12,0,0.133602,0,32.31,387.72,36.0,235.4,12,387.72
Urban Regulars,18407,24,1,0,0,0,0,2,1,0,3,20,5,9,4,2.7229,1,9,1,0.679468,9,10.26,92.34,13.85,50.79,9,92.34
Urban Regulars,18408,29,1,1,0,0,0,2,1,5,2,10,7,2,-5,0.9827,1,2,1,0.913056,2,10.3,20.6,3.09,11.33,2,20.6
Urban Regulars,18409,22,1,0,0,0,1,2,3,3,5,19,10,20,10,0.2053,0,10,0,0.650446,10,14.62,146.2,0.0,102.34,10,146.2
Suburban Card,18410,32,0,0,0,0,1,1,3,3,12,7,14,8,-6,0.7607,0,14,0,0.140435,14,33.08,463.12,0.0,324.18,14,463.12
Suburban Cash,18411,30,0,0,0,0,1,2,1,3,13,19,0,2,2,0.3849,1,2,0,0.145364,0,24.63,49.26,6.0,28.48,2,49.26
Suburban Cash,18412,29,0,1,0,0,1,2,1,10,9,8,7,8,1,0.2754,1,8,1,0.415369,8,46.58,372.64,24.0,236.85,8,372.64
Suburban Cash,18413,34,0,0,0,0,0,2,2,0,13,16,0,12,12,1.0679,1,12,0,0.126374,0,10.74,128.88,19.33,70.89,12,128.88
Urban Regulars,18414,33,1,0,0,0,0,2,3,2,2,14,20,10,-10,1.2439,0,20,1,0.801592,10,13.71,274.2,0.0,191.94,20,274.2
Rain Riders,18415,31,1,0,1,0,0,2,1,1,3,11,2,1,-1,1.4695,0,2,1,0.455894,1,13.4,26.8,0.0,18.76,2,26.8
Urban Regulars,18416,28,1,0,0,0,0,1,1,5,4,21,13,9,-4,1.096,0,13,1,0.904272,9,11.05,143.65,0.0,100.56,13,143.65
Urban Regulars,18417,30,1,1,0,0,0,2,1,0,2,6,4,0,-4,0.5209,1,0,1,0.613618,0,16.46,0.0,0.0,0.0,0,0.0
Suburban Cash,18418,46,0,1,0,0,1,2,1,3,10,17,12,5,-7,0.7464,1,5,0,0.074917,12,56.55,282.75,15.0,182.92,5,282.75
Suburban Cash,18419,28,0,0,0,0,0,2,2,1,11,20,8,6,-2,0.6907,0,8,1,0.334957,6,21.03,168.24,0.0,117.77,8,168.24
Urban Regulars,18420,26,1,0,0,0,0,2,2,12,8,21,20,35,15,0.6854,0,20,1,0.943861,35,22.36,447.2,0.0,313.04,20,447.2
Suburban Card,18421,35,0,1,0,0,0,1,2,3,17,20,3,0,-3,1.573,1,0,0,0.285331,3,38.83,0.0,0.0,0.0,0,0.0
Urban Regulars,18422,29,1,0,0,0,1,2,1,0,4,17,0,5,5,0.398,0,0,1,0.241704,5,19.14,0.0,0.0,0.0,0,0.0
Suburban Card,18423,30,0,0,0,0,0,1,1,0,9,21,5,1,-4,1.7859,1,1,0,0.206067,5,29.61,29.61,3.0,17.73,1,29.61
Urban Regulars,18424,28,1,0,0,0,0,2,2,2,3,14,3,8,5,0.6918,0,3,1,0.835198,8,19.09,57.27,0.0,40.09,3,57.27
Suburban Card,18425,31,0,1,0,0,1,1,1,13,19,17,14,8,-6,0.7496,0,14,0,0.257237,14,26.41,369.74,0.0,258.82,14,369.74
Urban Regulars,18426,27,1,1,0,0,0,2,1,10,6,13,17,0,-17,0.8531,1,0,1,0.940348,0,8.85,0.0,0.0,0.0,0,0.0
Suburban Cash,18427,24,0,1,0,0,0,2,2,3,13,15,0,18,18,1.0808,1,18,1,0.52532,18,20.53,369.54,54.0,204.68,18,369.54
Suburban Cash,18428,43,0,0,0,1,1,2,1,0,8,8,0,0,0,0.4077,0,0,0,0.027318,0,75.73,0.0,0.0,0.0,0,0.0
